# datafile_num	half-hour-slot	programme_name
3	37	A Cup of Kindness
3	40	Us Mob
3	40	Radio Free Roscoe
3	41	Angela Anaconda
3	42	Time Warp Trio
3	42	Edgar and Ellen
3	42	Olliver's Adventures
3	43	Martin Morning
3	43	Gerald McBoing Boing
3	44	Miss BG
3	44	Fifi and the Flowertots
3	44	Five Minutes More
3	45	Play With Me Sesame
3	45	Lunar Jim
3	46	Thomas The Tank Engine & Friends
3	46	The Koala Brothers
3	46	Bananas in Pyjamas
3	47	Play School
3	0	Take on Technology
3	0	Behind The News Specials
3	1	Food for Thought
3	1	Designers
3	2	British Isles: A Natural History
3	4	Midday Report
3	5	Classic Parkinson
3	7	Grumpy Old Men
3	8	Welcher and Welcher
3	9	Spicks and Specks
3	10	Bananas in Pyjamas
3	10	Boohbah
3	10	Pocoyo
3	11	Play School
3	12	Jakers!: The Adventures of Piggley Winks
3	12	Dr Dog
3	13	The Secret Show
3	13	Roller Coaster
3	13	The Fairly OddParents
3	14	Radio Free Roscoe
3	15	Croc Bites
3	15	Behind the News
3	16	Message Stick
3	17	Can We Help?
3	18	ABC News
3	19	Stateline (VIC)
3	20	Collectors
3	21	Midsomer Murders
3	24	Sensitive Skin
3	25	Lateline
3	26	jtv
3	27	Rage
3	32	Close
3	40	Closed
3	42	Rage
3	44	Rage
3	0	Beck: Permanent Mutations
3	2	Pop(b)session
3	3	4 Minute Wonders Vic
3	4	The New Inventors
3	5	Women's National League
3	9	Delilah And Julius
3	9	Nick Gets the Knack
3	10	The New Captain Scarlet
3	10	Radio Free Roscoe
3	11	Girl Stuff, Boy Stuff
3	12	Stateline (NSW)
3	13	Stateline (ACT)
3	14	Stateline (TAS)
3	15	Stateline (VIC)
3	15	Weather Bulletin
3	16	Stateline (QLD)
3	17	Stateline (SA)
3	18	Stateline (NT)
3	19	Stateline (WA)
3	19	Weather Bulletin
3	20	Landline
3	22	Insiders
3	24	Inside Business
3	25	Offsiders
3	26	Asia Pacific Focus
3	26	Late Night Legends
3	28	Close
3	40	Closed
3	41	Landline
3	42	Business Bulletin
3	43	Insiders
3	45	Inside Business
3	46	Offsiders
3	47	Asia Pacific Focus
3	47	Weather Bulletin
3	0	Engie Benjy
3	0	Ebb and Flo
3	0	Rubbadubbers
3	0	Bob the Builder
3	1	The Fimbles
3	1	Brum
3	2	Pablo the Little Red Fox
3	2	Connie The Cow
3	2	Pocoyo
3	2	Pinky Dinky Doo
3	3	Fourways Farm
3	3	Inuk
3	3	Adventures Of Spot
3	4	Animal Jam
3	4	Pingu
3	5	Play School
3	6	This Is Daniel Cook
3	6	Dr Otter
3	6	Soupe Opera
3	6	Molly's Gang
3	6	The World Of Peter Rabbit And Friends
3	7	Spot's Musical Adventures
3	7	Bob the Builder
3	8	The Wubbulous World Of Dr Seuss
3	8	Angelmouse
3	9	Oswald
3	9	Sali Mali
3	9	Lights, Camera, Action, Wiggles!
3	10	Gardening Australia
3	11	People Dimensions
3	12	Landline
3	13	Sports Bulletin
3	14	Australia Wide
3	15	At the Movies
3	16	2030ce
3	16	A Town Called Panic
3	17	The Tribe
3	17	Animal Wrestling
3	17	Weather Bulletin
3	18	Pop(b)session
3	19	4 Minute Wonders Vic
3	20	Australia Wide
3	20	Weather Bulletin
3	21	Talking Heads
3	22	Dig Tv Presents
3	23	Pop(b)session
3	24	4 Minute Wonders SA
3	25	Talking Heads
3	26	Late Night Legends
3	29	Close
3	40	People Dimensions
3	41	Lateline
3	42	Lateline Business
3	43	Australia Wide
3	43	Business Bulletin
3	44	Talking Heads
3	45	Gardening Australia
3	45	Weather Bulletin
3	46	Landline
3	0	Engie Benjy
3	0	Ebb and Flo
3	0	Rubbadubbers
3	0	Bob the Builder
3	1	The Fimbles
3	1	Teletubbies Everywhere
3	2	Pablo the Little Red Fox
3	2	Connie The Cow
3	2	Pocoyo
3	2	Pinky Dinky Doo
3	3	Fourways Farm
3	3	Inuk
3	3	Adventures Of Spot
3	4	Animal Jam
3	4	Pingu
3	5	Play School
3	6	This Is Daniel Cook
3	6	Dr Otter
3	6	Soupe Opera
3	6	Molly's Gang
3	6	The World Of Peter Rabbit And Friends
3	7	Spot's Musical Adventures
3	7	Bob the Builder
3	8	The Wubbulous World Of Dr Seuss
3	8	Angelmouse
3	9	Oswald
3	9	Sali Mali
3	9	Lights, Camera, Action, Wiggles!
3	10	Gardening Australia
3	11	Dimensions In Time
3	12	Pop(b)session
3	13	Dig Australian Blues Project
3	13	Sports Bulletin
3	14	Australia Wide
3	15	Australian Story Classics
3	16	Radio Free Roscoe
3	16	Ace Day Jobs
3	16	The Tribe
3	17	Blue Water High: Shorts
3	17	Weather Bulletin
3	18	The Pet Show
3	19	Can We Help?
3	20	Australia Wide
3	20	Weather Bulletin
3	21	Good Game
3	22	jtv
3	23	jtv
3	24	jtv
3	25	Monkey Dust
3	26	Late Night Legends
3	28	Late Night Legends
3	29	Close
3	40	Dimensions In Time
3	41	Lateline
3	42	Lateline Business
3	43	Australia Wide
3	43	Business Bulletin
3	44	Can We Help?
3	45	Gardening Australia
3	45	Weather Bulletin
3	46	The Bravery: Live In France
3	0	Engie Benjy
3	0	Ebb and Flo
3	0	Rubbadubbers
3	0	Bob the Builder
3	1	The Fimbles
3	1	Teletubbies Everywhere
3	2	Pablo the Little Red Fox
3	2	Connie The Cow
3	2	Pocoyo
3	2	Pinky Dinky Doo
3	3	Fourways Farm
3	3	Inuk
3	3	Adventures Of Spot
3	4	Animal Jam
3	4	Pingu
3	5	Play School
3	6	This Is Daniel Cook
3	6	Dr Otter
3	6	Soupe Opera
3	6	Molly's Gang
3	6	The World Of Peter Rabbit And Friends
3	7	Spot's Musical Adventures
3	7	Bob the Builder
3	8	The Wubbulous World Of Dr Seuss
3	8	Angelmouse
3	9	Oswald
3	9	Sali Mali
3	9	Lights, Camera, Action, Wiggles!
3	10	Gardening Australia
3	11	Health Dimensions
3	11	Moments In Time
3	12	The Bravery: Live In France
3	13	Sports Bulletin
3	14	Australia Wide
3	15	Catalyst
3	16	Class of the Titans
3	16	Freaky Stories
3	16	The Tribe
3	17	Winged Sandals
3	17	Weather Bulletin
3	18	Four Corners
3	19	Media Watch
3	20	Australia Wide
3	20	Weather Bulletin
3	21	The Cook and the Chef
3	22	Catalyst
3	23	Four Corners
3	24	Media Watch
3	25	Good Game
3	26	Late Night Legends
3	29	Close
3	40	Health Dimensions
3	40	Moments In Time
3	41	Lateline
3	42	Lateline Business
3	43	Australia Wide
3	43	Business Bulletin
3	44	The Cook and the Chef
3	45	Gardening Australia
3	45	Weather Bulletin
3	46	Australian Story Classics
3	47	The Pet Show
3	0	Engie Benjy
3	0	Jasper The Penguin
3	0	Rubbadubbers
3	0	Bob the Builder
3	1	The Fimbles
3	1	Teletubbies Everywhere
3	2	Pablo the Little Red Fox
3	2	Connie The Cow
3	2	Pocoyo
3	2	Pinky Dinky Doo
3	3	Fourways Farm
3	3	Inuk
3	3	Adventures Of Spot
3	4	Animal Jam
3	4	Pingu
3	5	Play School
3	6	This Is Daniel Cook
3	6	Dr Otter
3	6	Soupe Opera
3	6	Molly's Gang
3	6	The World Of Peter Rabbit And Friends
3	7	Spot's Musical Adventures
3	7	Bob the Builder
3	8	The Wubbulous World Of Dr Seuss
3	8	Angelmouse
3	9	Oswald
3	9	Sali Mali
3	9	Lights, Camera, Action, Wiggles!
3	10	Gardening Australia
3	11	People Dimensions
3	12	Foreign Correspondent
3	13	Words
3	13	Sports Bulletin
3	14	Australia Wide
3	15	Behind the News
3	15	World Ahoy
3	16	Being Ian
3	16	Blue Water High: Shorts
3	16	The Tribe
3	17	Dust Echoes
3	17	Weather Bulletin
3	18	Foreign Correspondent
3	19	Media Watch
3	20	Australia Wide
3	20	Weather Bulletin
3	21	Secret Recipes
3	22	Australian Story
3	23	Foreign Correspondent
3	24	Media Watch
3	25	Dig Tv Presents
3	25	Late Night Legends
3	30	Good Game
3	31	Short and Curly
3	31	Close
3	40	People Dimensions
3	41	Lateline
3	42	Lateline Business
3	43	Australia Wide
3	43	Business Bulletin
3	44	Secret Recipes
3	45	Gardening Australia
3	45	Weather Bulletin
3	46	A Big Country Revisited
3	46	Compass
3	0	Engie Benjy
3	0	Jasper The Penguin
3	0	Rubbadubbers
3	0	Bob the Builder
3	1	The Fimbles
3	1	Teletubbies Everywhere
3	2	Pablo the Little Red Fox
3	2	Connie The Cow
3	2	Pocoyo
3	2	Pinky Dinky Doo
3	3	Fourways Farm
3	3	Inuk
3	3	Adventures Of Spot
3	4	Animal Jam
3	4	Pingu
3	5	Play School
3	6	This Is Daniel Cook
3	6	Dr Otter
3	6	Soupe Opera
3	6	Molly's Gang
3	6	The Fimbles
3	7	Elmo's World
3	8	The Wubbulous World Of Dr Seuss
3	8	Angelmouse
3	9	Oswald
3	9	Sali Mali
3	9	Lights, Camera, Action, Wiggles!
3	10	Pilot Guides
3	11	Health Dimensions
3	11	Moments In Time
3	12	A Big Country Revisited
3	13	A Gondola on the Murray
3	13	Sports Bulletin
3	14	Australia Wide
3	15	Australian Story
3	16	Delilah And Julius
3	16	Freaky Stories
3	17	The Tribe
3	17	Word on the Street
3	17	Weather Bulletin
3	18	Compass
3	19	Australia Wide
3	20	Women's National League
3	24	Short and Curly
3	25	Plumpton High Babies
3	26	Late Night Legends
3	31	Quizmania
3	36	Jesse Duplantis Ministries
3	37	Life Today with James Robison
3	38	Tomorrow's World
3	39	Rise and Shine
3	40	Make Way for Noddy
3	40	Little Red Tractor
3	41	Barney & Friends
3	42	Dora the Explorer
3	43	[HOT] Source
3	44	Fishing North Australia
3	45	Your Business Success
3	46	Sunday
3	2	Talking Real Estate
3	3	NBL
3	5	Surfsport
3	7	Planet X Winter Games 06
3	8	2006 Rock Eisteddfod Challenge
3	12	The Wildlife Man Featuring David Ireland
3	14	Roar of the Wild
3	15	Airline
3	16	National Nine News
3	17	Backyard Blitz
3	19	60 Minutes
3	21	CSI: New York
3	23	CSI: New York
3	25	Comedy Inc. The Late Shift
3	27	The Apprentice
3	28	Star Trek: Enterprise
3	30	Late Show with David Letterman
3	32	Farscape
3	34	George Lopez
3	35	Guthy-Renker Australia
3	36	Guthy-Renker Australia
3	37	Guthy-Renker Australia
3	38	20/20
3	40	Today
3	46	Mornings with Kerri-Anne
3	2	National Nine Morning News
3	3	Fresh: Cooking with the Australian Women's Weekly
3	4	Dr. Phil
3	6	Days of Our Lives
3	8	The Young and the Restless
3	10	Entertainment Tonight
3	11	Hi-5
3	12	The Shak
3	13	National Nine Afternoon News
3	14	Antiques Roadshow
3	15	Bert's Family Feud
3	16	National Nine News
3	17	A Current Affair
3	18	Temptation
3	19	What's Good For You
3	21	What a Year
3	23	Cold Case
3	25	Body of Evidence
3	26	The Psychic Detectives
3	27	Nightline
3	28	The Sopranos
3	30	Late Show with David Letterman
3	32	The Bernie Mac Show
3	33	Rock Me Baby
3	34	Guthy-Renker Australia
3	35	Guthy-Renker Australia
3	36	Creflo A. Dollar, Jr
3	37	Good Morning America
3	40	Today
3	46	Mornings with Kerri-Anne
3	2	National Nine Morning News
3	3	Fresh: Cooking with the Australian Women's Weekly
3	4	Dr. Phil
3	6	Days of Our Lives
3	8	The Young and the Restless
3	10	Entertainment Tonight
3	11	Hi-5
3	12	The Shak
3	13	National Nine Afternoon News
3	14	Antiques Roadshow
3	15	Bert's Family Feud
3	16	National Nine News
3	17	A Current Affair
3	18	Temptation
3	19	20 to 1
3	21	CSI: Crime Scene Investigation
3	23	The Closer
3	25	Shock Docs
3	27	Nightline
3	28	Quizmania
3	34	Guthy-Renker Australia
3	35	Guthy-Renker Australia
3	36	Creflo A. Dollar, Jr
3	37	Good Morning America
3	40	Today
3	46	Mornings with Kerri-Anne
3	2	National Nine Morning News
3	3	Fresh: Cooking with the Australian Women's Weekly
3	4	Dr. Phil
3	6	Days of Our Lives
3	8	The Young and the Restless
3	10	Entertainment Tonight
3	11	Hi-5
3	12	Streetsmartz
3	13	National Nine Afternoon News
3	14	Antiques Roadshow
3	15	Bert's Family Feud
3	16	National Nine News
3	17	A Current Affair
3	18	Temptation
3	19	McLeod's Daughters
3	21	CSI: Miami
3	23	Survivor: Cook Islands
3	25	Comedy Inc. The Late Shift
3	27	Nightline
3	28	Quizmania
3	34	Guthy-Renker Australia
3	35	Guthy-Renker Australia
3	36	Creflo A. Dollar, Jr
3	37	Good Morning America
3	40	Today
3	46	Mornings with Kerri-Anne
3	2	National Nine Morning News
3	3	Fresh: Cooking with the Australian Women's Weekly
3	4	Dr. Phil
3	6	Days of Our Lives
3	8	The Young and the Restless
3	10	Entertainment Tonight
3	11	Hi-5
3	12	The Shak
3	13	National Nine Afternoon News
3	14	Antiques Roadshow
3	15	Bert's Family Feud
3	16	National Nine News
3	17	A Current Affair
3	18	Temptation
3	19	Getaway
3	21	Big Questions
3	23	RPA
3	24	Amazing Medical Stories
3	26	Missing Persons Unit
3	27	Nightline
3	28	Quizmania
3	34	Guthy-Renker Australia
3	35	Guthy-Renker Australia
3	36	Creflo A. Dollar, Jr
3	37	Good Morning America
3	40	Today
3	46	Mornings with Kerri-Anne
3	2	National Nine Morning News
3	3	Fresh: Cooking with the Australian Women's Weekly
3	4	Dr. Phil
3	6	Days of Our Lives
3	8	The Young and the Restless
3	10	Entertainment Tonight
3	11	Hi-5
3	12	The Shak
3	13	National Nine Afternoon News
3	14	Antiques Roadshow
3	15	Bert's Family Feud
3	16	National Nine News
3	17	A Current Affair
3	18	Temptation
3	19	Our Changing Climate - Victorian Special
3	21	S.W.A.T.
3	26	The Assassin
3	21	CSI: New York
3	23	CSI: New York
3	23	Cold Case
3	29	Indonesian News
3	30	Weatherwatch
3	41	Filipino News
3	42	Hungarian News
3	43	Italian News
3	44	Weatherwatch
3	45	Chilean News
3	46	Maltese News
3	47	Polish News
3	0	Ukrainian News
3	1	Filipino News
3	2	Hungarian News
3	3	Italian News
3	4	Weatherwatch
3	5	Chilean News
3	6	Maltese News
3	7	Polish News
3	8	Ukrainian News
3	9	Filipino News
3	10	Hungarian News
3	11	Italian News
3	12	Weatherwatch
3	13	Chilean News
3	14	Maltese News
3	15	Polish News
3	16	Ukrainian News
3	17	Filipino News
3	18	Hungarian News
3	19	Italian News
3	20	Weatherwatch
3	21	Chilean News
3	22	Maltese News
3	23	Polish News
3	24	Ukrainian News
3	25	Filipino News
3	26	Hungarian News
3	27	Italian News
3	29	Indonesian News
3	30	Station Close
3	33	Weatherwatch
3	38	Japanese News
3	40	Cantonese News
3	40	Mandarin News
3	41	Weatherwatch
3	42	Italian News
3	44	German News
3	45	Spanish News
3	46	French News
3	47	Russian News
3	1	Greek News
3	3	Arabic News
3	4	Indonesian News
3	5	Japanese News
3	7	Cantonese News
3	8	Mandarin News
3	10	Weatherwatch
3	11	German News
3	12	Spanish News
3	13	French News
3	14	Russian News
3	15	Japanese News
3	16	Arabic News
3	18	Greek News
3	20	Italian News
3	21	Indonesian News
3	22	Mandarin News
3	23	Weatherwatch
3	24	Japanese News
3	25	German News
3	26	Spanish News
3	27	Arabic News
3	29	Indonesian News
3	30	Station Close
3	33	Weatherwatch
3	38	Japanese News
3	40	Cantonese News
3	40	Mandarin News
3	41	Weatherwatch
3	42	Italian News
3	44	German News
3	45	Spanish News
3	46	French News
3	47	Russian News
3	1	Greek News
3	3	Arabic News
3	4	Indonesian News
3	5	Japanese News
3	7	Cantonese News
3	8	Mandarin News
3	10	Weatherwatch
3	11	German News
3	12	Spanish News
3	13	French News
3	14	Russian News
3	15	Japanese News
3	16	Arabic News
3	18	Greek News
3	20	Italian News
3	21	Indonesian News
3	22	Mandarin News
3	23	Weatherwatch
3	24	Japanese News
3	25	German News
3	26	Spanish News
3	27	Arabic News
3	29	Indonesian News
3	30	Station Close
3	33	Weatherwatch
3	38	Japanese News
3	40	Cantonese News
3	40	Mandarin News
3	41	Weatherwatch
3	42	Italian News
3	44	German News
3	45	Spanish News
3	46	French News
3	47	Russian News
3	1	Greek News
3	3	Arabic News
3	4	Indonesian News
3	5	Japanese News
3	7	Cantonese News
3	8	Mandarin News
3	10	Weatherwatch
3	11	German News
3	12	Spanish News
3	13	French News
3	14	Russian News
3	15	Japanese News
3	16	Arabic News
3	18	Greek News
3	20	Italian News
3	21	Indonesian News
3	22	Mandarin News
3	23	Weatherwatch
3	24	Japanese News
3	25	German News
3	26	Spanish News
3	27	Arabic News
3	29	Indonesian News
3	30	Station Close
3	33	Weatherwatch
3	37	Filipino News
3	38	Japanese News
3	40	Cantonese News
3	40	Mandarin News
3	41	Weatherwatch
3	42	Italian News
3	44	German News
3	45	Spanish News
3	46	French News
3	47	Russian News
3	1	Greek News
3	3	Arabic News
3	4	Indonesian News
3	5	Japanese News
3	7	Cantonese News
3	8	Mandarin News
3	10	Weatherwatch
3	11	German News
3	12	Spanish News
3	13	French News
3	14	Russian News
3	15	Japanese News
3	16	Arabic News
3	18	Greek News
3	20	Italian News
3	21	Indonesian News
3	22	Mandarin News
3	23	Weatherwatch
3	24	Japanese News
3	25	German News
3	26	Spanish News
3	27	Arabic News
3	29	Indonesian News
3	30	Station Close
3	33	Weatherwatch
3	38	Japanese News
3	40	Cantonese News
3	40	Mandarin News
3	41	Filipino News
3	42	Italian News
3	44	German News
3	45	Spanish News
3	46	French News
3	47	Russian News
3	1	Greek News
3	3	Arabic News
3	4	Indonesian News
3	5	Japanese News
3	7	Cantonese News
3	8	Mandarin News
3	10	Filipino News
3	11	German News
3	12	Spanish News
3	13	French News
3	14	Russian News
3	15	Japanese News
3	16	Arabic News
3	18	Greek News
3	20	Italian News
3	21	Indonesian News
3	22	Mandarin News
3	23	Filipino News
3	24	Japanese News
3	25	German News
3	26	Spanish News
3	27	Arabic News
3	29	Indonesian News
3	30	Station Close
3	33	Weatherwatch
3	38	Japanese News
3	40	Cantonese News
3	40	Mandarin News
3	41	Weatherwatch
3	42	Italian News
3	44	German News
3	45	Spanish News
3	46	French News
3	47	Russian News
3	1	Greek News
3	3	Arabic News
3	4	Indonesian News
3	5	Japanese News
3	7	Cantonese News
3	8	Mandarin News
3	10	Weatherwatch
3	11	German News
3	12	Spanish News
3	13	French News
3	14	Russian News
3	15	Japanese News
3	16	Arabic News
3	18	Greek News
3	20	Italian News
3	21	Indonesian News
3	22	Mandarin News
3	23	Weatherwatch
3	24	Japanese News
3	25	German News
3	26	Spanish News
3	27	Arabic News
3	29	Indonesian News
3	30	Weatherwatch
3	41	Filipino News
3	42	Hungarian News
3	43	Italian News
3	44	Weatherwatch
3	45	Chilean News
3	46	Maltese News
3	47	Polish News
3	0	Ukrainian News
3	1	Filipino News
3	2	Hungarian News
3	3	Italian News
3	4	Weatherwatch
3	5	Chilean News
3	6	Maltese News
3	7	Polish News
3	8	Ukrainian News
3	9	Filipino News
3	10	Hungarian News
3	11	Italian News
3	12	Weatherwatch
3	13	Chilean News
3	14	Maltese News
3	15	Polish News
3	16	Ukrainian News
3	17	Filipino News
3	18	Hungarian News
3	19	Italian News
3	20	Weatherwatch
3	21	Chilean News
3	22	Maltese News
3	23	Polish News
3	24	Ukrainian News
3	25	Filipino News
3	26	Hungarian News
3	27	Italian News
3	29	When Sex Goes Wrong
3	30	Crank Yankers
3	31	The Daily Show With Jon Stewart
3	32	Weatherwatch Overnight
3	41	Filipino News
3	42	Hungarian News
3	43	Italian News Weekly
3	44	Korean News
3	45	Latin American News
3	46	Maltese News
3	47	Polish News
3	0	Ukrainian News
3	1	At the Piano with Mozart
3	2	National Junior And Teams Road Cycling Championships
3	4	Speedweek
3	8	The World Game
3	12	The World Game
3	13	The World Game
3	16	Thalassa
3	17	World News Australia
3	18	Toyota World Sport
3	19	Lost Worlds
3	21	Can Dogs Smell Cancer?
3	23	Augustus
3	26	The Film Biker (Lagarista)
3	29	The Storm Rages Twice
3	31	Weatherwatch Overnight
3	38	Japanese News
3	40	Weatherwatch and Music
3	40	Mandarin News
3	41	Weatherwatch and Music
3	42	Italian News
3	44	Das Journal
3	45	Spanish News
3	46	Le Journal
3	47	Russian News
3	1	Greek News
3	3	Arabic News
3	4	Indonesian News
3	5	Polish News
3	6	Argentinian Rugby Club
3	8	Insight
3	10	Wine Lovers' Guide To Australia
3	11	The Future is Wild
3	12	Toyota World Sport
3	13	The Journal
3	14	She'll Be Right, Boss
3	15	Living Black
3	16	Global Village
3	17	World News Australia
3	18	Toyota World Sport
3	19	Mythbusters
3	21	bro'Town
3	22	South Park
3	23	World News Australia Late
3	24	Oz
3	26	Stealing Rembrandt
3	29	The Nanny
3	30	Train of Life (Train De Vie)
3	33	Weatherwatch Overnight
3	38	Japanese News
3	40	Chinese News
3	40	Mandarin News
3	41	Weatherwatch and Music
3	42	Italian News
3	44	Das Journal
3	45	Spanish News
3	46	Le Journal
3	47	Russian News
3	1	Greek News
3	3	Arabic News
3	4	Indonesian News
3	5	Business Report
3	6	Metamorphosis
3	9	Tales From a Suitcase
3	10	The Food Lovers' Guide to Australia
3	11	Living Black
3	12	Toyota World Sport
3	13	The Journal
3	14	Newshour with Jim Lehrer
3	16	Global Village
3	17	World News Australia
3	18	Toyota World Sport
3	19	Insight
3	21	The Cutting Edge
3	23	World News Australia Late
3	24	Hot Docs
3	26	The Marriage Certificate - (shei Shuo Wo Bu Zaihu)
3	30	2LDK
3	32	Weatherwatch Overnight
3	37	UEFA Champions League
3	41	Mandarin News
3	42	Italian News
3	44	Das Journal
3	45	Spanish News
3	46	Le Journal
3	47	Russian News
3	1	Greek News
3	3	Arabic News
3	4	Indonesian News
3	5	Business Report
3	6	Japanese News
3	7	Chinese News
3	8	The Price Of Victory
3	10	The Food Lovers' Guide to Australia
3	11	Simply Ming
3	12	Toyota World Sport
3	13	The Journal
3	14	Newshour with Jim Lehrer
3	16	Living Black
3	17	World News Australia
3	18	Toyota World Sport
3	19	The Food Lovers' Guide to Australia
3	20	Two of Us
3	21	Dateline
3	23	World News Australia Late
3	24	Behind the Sun
3	27	A Kind of America (Valami Amerika)
3	31	The Crime of Crimes
3	32	Weatherwatch Overnight
3	37	UEFA Champions League
3	41	Mandarin News
3	42	Italian News
3	44	Das Journal
3	45	Spanish News
3	46	Le Journal
3	47	Russian News
3	1	Greek News
3	3	Arabic News
3	4	Indonesian News
3	5	Business Report
3	6	Dateline
3	8	Japanese News
3	9	Chinese News
3	10	A Fork in the Road
3	11	School Torque
3	12	Toyota World Sport
3	13	The Journal
3	14	Newshour with Jim Lehrer
3	16	Global Village
3	17	World News Australia
3	18	Toyota World Sport
3	19	Inspector Rex
3	20	Hotline
3	21	Storyline Australia
3	23	World News Australia Late
3	24	VH1 Illustrated
3	25	UEFA Champions League
3	27	Frozen Land - (paha Maa)
3	31	Weatherwatch Overnight
3	38	Japanese News
3	40	Chinese News
3	40	Mandarin News
3	41	Weatherwatch and Music
3	42	Italian News
3	44	Das Journal
3	45	Spanish News
3	46	Le Journal
3	47	Russian News
3	1	Greek News
3	3	Arabic News
3	4	Indonesian News
3	5	Business Report
3	6	Insight
3	8	In Satmar Custody
3	11	Elizabeth Chong's Tiny Delights
3	12	Toyota World Sport
3	13	The Journal
3	14	Newshour with Jim Lehrer
3	16	Global Village
3	17	World News Australia
3	18	Toyota World Sport
3	19	Tales From The Palaces
3	20	Feast Bazaar
3	21	Bronski & Bernstein
3	23	World News Australia Late
3	24	Eros Under The Swastika
3	25	Sex and Lucia
3	38	Japanese News
3	40	Chinese News
3	40	Mandarin News
3	41	Weatherwatch and Music
3	42	Italian News
3	44	Das Journal
3	45	Spanish News
3	46	Le Journal
3	47	Russian News
3	1	Greek News
3	3	Arabic News
3	4	Indonesian News
3	5	Business Report
3	6	Masterpiece on Saturday
3	9	Masterpiece on Saturday
3	11	Masterpiece on Saturday
3	12	Masterpiece on Saturday
3	13	The Journal
3	14	Newshour with Jim Lehrer
3	16	Classical Destinations
3	17	World News Australia
3	18	Toyota World Sport
3	19	As It Happened
3	21	The Iron Chef
3	22	Rockwiz By Request
3	23	Malena
3	26	Shorts On Screen - S O S - My Sister
3	41	Filipino News
3	42	Hungarian News
3	43	Italian News Weekly
3	44	Korean News
3	45	Latin American News
3	46	Maltese News
3	47	Polish News
3	0	Ukrainian News
3	1	Volleyball - 2006 Fivb World Grand Prix
3	3	Cycling - Paris-tours 2006
3	4	Speedweek
3	8	The World Game
3	12	The World Game
3	13	Football Feature : Uefa Champions League 2006/2007 Sunday Matches
3	16	Thalassa
3	17	World News Australia
3	18	Toyota World Sport
3	19	Lost Worlds
3	21	Trafalgar Battle Surgeon
3	23	Nero
3	26	The Hundred Steps
3	29	Sunset Strip
3	33	8 Simple Rules
3	34	Malibu
3	35	Malibu
3	36	Guthy-Renker Australia
3	38	Dateline NBC
3	40	Hidden Hills
3	41	Tractor Tom
3	42	Stanley
3	43	Fairy Tale Police
3	44	Weekend Sunrise
3	0	That Was Me
3	2	My Business
3	3	Staines Down Drains
3	4	Staines Down Drains
3	5	Reba
3	6	According to Jim
3	7	Get a Clue
3	10	The Jewel of the Nile
3	15	Coxy's Big Break
3	16	Seven News
3	17	The Real Seachange
3	18	Medical Emergency
3	19	Good As Gold
3	21	Countdown To The Most Inspiring Movie Of All Time
3	26	One Of The Top 5 Inspiring Movies Of All Time
3	31	Studio Portraits
3	33	Malibu
3	34	Guthy-Renker Australia
3	36	NBC Today
3	38	NBC Meet the Press
3	40	Sunrise
3	46	Raggs
3	47	Hot Auctions
3	0	Sons and Daughters
3	1	Seven Morning News
3	2	Rodney
3	3	Free Ride
3	4	Haunting Sarah
3	8	Blue Heelers
3	10	Rafferty's Rules
3	12	It's Academic
3	13	Seven News at 4.30
3	14	M*A*S*H
3	15	Deal or No Deal
3	16	Seven News
3	17	Today Tonight
3	18	Home and Away
3	19	The Great Outdoors
3	21	Grey's Anatomy
3	23	Criminal Minds
3	25	Boston Legal
3	27	Jake in Progress
3	28	Less Than Perfect
3	29	Midnight Zoo
3	32	Passions
3	34	Guthy-Renker Australia
3	36	NBC Today
3	40	Sunrise
3	46	Raggs
3	47	Hot Auctions
3	0	Sons and Daughters
3	1	Seven Morning News
3	2	Rodney
3	3	Free Ride
3	4	Man Of Miracles
3	8	Blue Heelers
3	10	Rafferty's Rules
3	12	It's Academic
3	13	Seven News at 4.30
3	14	M*A*S*H
3	15	Deal or No Deal
3	16	Seven News
3	17	Today Tonight
3	18	Home and Away
3	19	Dancing With The Stars
3	23	All Saints
3	25	Crossing Jordan
3	27	Criss Angel Mind Freak
3	28	Family Plots
3	29	Midnight Zoo
3	32	Passions
3	34	Guthy-Renker Australia
3	36	NBC Today
3	40	Sunrise
3	46	Raggs
3	47	Hot Auctions
3	0	Sons and Daughters
3	1	Seven Morning News
3	2	Stacked
3	3	Free Ride
3	4	Running Home
3	8	Blue Heelers
3	10	Rafferty's Rules
3	12	It's Academic
3	13	Seven News at 4.30
3	14	M*A*S*H
3	15	Deal or No Deal
3	16	Seven News
3	17	Today Tonight
3	18	Home and Away
3	19	The Force - Behind The Line
3	20	Police Files - Unlocked
3	21	Forensic Investigators
3	23	The Unit
3	25	JAG
3	27	The First 48
3	29	Midnight Zoo
3	32	Passions
3	34	Guthy-Renker Australia
3	36	NBC Today
3	40	Sunrise
3	46	Raggs
3	47	Hot Auctions
3	0	Sons and Daughters
3	1	Seven Morning News
3	2	Stacked
3	3	Free Ride
3	4	In the Line of Duty
3	8	Blue Heelers
3	10	Rafferty's Rules
3	12	It's Academic
3	13	Seven News at 4.30
3	14	M*A*S*H
3	15	Deal or No Deal
3	16	Seven News
3	17	Today Tonight
3	18	Home and Away
3	19	How I Met Your Mother
3	20	My Name is Earl
3	21	Celebrity Survivor
3	23	Bones
3	25	Family Guy
3	27	Stargate SG-1
3	29	Midnight Zoo
3	32	Passions
3	34	Guthy-Renker Australia
3	36	NBC Today
3	40	Sunrise
